date,return,open_close,rv,vix,year_week,dhousing,dindpro,nai,nfci,year_month
2012/8/8,0.062063372,0.070626625,0.257396236,15.32,2012/8/5,1.874218181,-0.410353291,-0.68,-0.34,2012/8/1
2012/8/9,0.041359991,0.038504631,0.183584729,15.28,2012/8/5,1.874218181,-0.410353291,-0.68,-0.34,2012/8/1
2012/8/10,0.218605046,0.234295826,0.389736578,14.74,2012/8/5,1.874218181,-0.410353291,-0.68,-0.34,2012/8/1
2012/8/13,-0.125268525,-0.125268525,0.214585494,13.7,2012/8/12,1.874218181,-0.410353291,-0.68,-0.35,2012/8/1
2012/8/14,-0.012815416,-0.030618704,0.236554173,14.85,2012/8/12,1.874218181,-0.410353291,-0.68,-0.35,2012/8/1
2012/8/15,0.113899121,0.116751085,0.117775217,14.63,2012/8/12,1.874218181,-0.410353291,-0.68,-0.35,2012/8/1
2012/8/16,0.707542076,0.704702121,0.13425341,14.29,2012/8/12,1.874218181,-0.410353291,-0.68,-0.35,2012/8/1
2012/8/17,0.187038345,0.163731018,0.070017918,13.45,2012/8/12,1.874218181,-0.410353291,-0.68,-0.35,2012/8/1
2012/8/20,-0.002117484,0.019748306,0.140476601,14.02,2012/8/19,1.874218181,-0.410353291,-0.68,-0.36,2012/8/1
2012/8/21,-0.350366686,-0.350366686,0.339306639,15.02,2012/8/19,1.874218181,-0.410353291,-0.68,-0.36,2012/8/1
2012/8/22,0.022637742,0.028304453,0.37089232,15.11,2012/8/19,1.874218181,-0.410353291,-0.68,-0.36,2012/8/1
2012/8/23,-0.810499947,-0.810499947,0.398493273,15.96,2012/8/19,1.874218181,-0.410353291,-0.68,-0.36,2012/8/1
2012/8/24,0.643398847,0.649815662,0.268992656,15.18,2012/8/19,1.874218181,-0.410353291,-0.68,-0.36,2012/8/1
2012/8/27,-0.048913479,-0.048913479,0.171995687,16.35,2012/8/26,1.874218181,-0.410353291,-0.68,-0.38,2012/8/1
2012/8/28,-0.080850863,-0.080850863,0.255380171,16.49,2012/8/26,1.874218181,-0.410353291,-0.68,-0.38,2012/8/1
2012/8/29,0.084399268,0.082987442,0.120401716,17.06,2012/8/26,1.874218181,-0.410353291,-0.68,-0.38,2012/8/1
2012/8/30,-0.78364299,-0.75456844,0.475549268,17.83,2012/8/26,1.874218181,-0.410353291,-0.68,-0.38,2012/8/1
2012/8/31,0.506047006,0.463899802,1.127480579,17.47,2012/8/26,1.874218181,-0.410353291,-0.68,-0.38,2012/8/1
2012/9/4,-0.116663957,-0.113826041,0.293058274,17.98,2012/9/2,11.63083266,-0.009209301,-0.05,-0.4,2012/9/1
2012/9/5,-0.106823165,-0.106823165,0.195783365,17.74,2012/9/2,11.63083266,-0.009209301,-0.05,-0.4,2012/9/1
2012/9/6,2.022953682,2.001576427,0.766222748,15.6,2012/9/2,11.63083266,-0.009209301,-0.05,-0.4,2012/9/1
2012/9/7,0.404179511,0.404179511,0.113363957,14.38,2012/9/2,11.63083266,-0.009209301,-0.05,-0.4,2012/9/1
2012/9/10,-0.616680573,-0.616680573,0.111982236,16.28,2012/9/9,11.63083266,-0.009209301,-0.05,-0.42,2012/9/1
2012/9/11,0.313005242,0.30950312,0.150299549,16.41,2012/9/9,11.63083266,-0.009209301,-0.05,-0.42,2012/9/1
2012/9/12,0.20905056,0.20905056,0.260179379,15.8,2012/9/9,11.63083266,-0.009209301,-0.05,-0.42,2012/9/1
2012/9/13,1.617817171,1.617817171,0.602527658,14.05,2012/9/9,11.63083266,-0.009209301,-0.05,-0.42,2012/9/1
2012/9/14,0.395113577,0.389637251,0.481806805,14.51,2012/9/9,11.63083266,-0.009209301,-0.05,-0.42,2012/9/1
2012/9/17,-0.312958346,-0.289078898,0.146668086,14.59,2012/9/16,11.63083266,-0.009209301,-0.05,-0.44,2012/9/1
2012/9/18,-0.128059505,-0.128059505,0.185377286,14.18,2012/9/16,11.63083266,-0.009209301,-0.05,-0.44,2012/9/1
2012/9/19,0.118485206,0.106147754,0.2389463,13.88,2012/9/16,11.63083266,-0.009209301,-0.05,-0.44,2012/9/1
2012/9/20,-0.054087995,-0.054087995,0.441610731,14.07,2012/9/16,11.63083266,-0.009209301,-0.05,-0.44,2012/9/1
2012/9/21,-0.00753223,-0.013007543,0.304127426,13.98,2012/9/16,11.63083266,-0.009209301,-0.05,-0.44,2012/9/1
2012/9/24,-0.223514954,-0.196800844,0.342703483,14.15,2012/9/23,11.63083266,-0.009209301,-0.05,-0.46,2012/9/1
2012/9/25,-1.055738954,-1.059165784,0.342309779,15.43,2012/9/23,11.63083266,-0.009209301,-0.05,-0.46,2012/9/1
2012/9/26,-0.575325354,-0.576019724,0.359188957,16.81,2012/9/23,11.63083266,-0.009209301,-0.05,-0.46,2012/9/1
2012/9/27,0.960272762,0.957479357,0.336724648,14.84,2012/9/23,11.63083266,-0.009209301,-0.05,-0.46,2012/9/1
2012/9/28,-0.448780791,-0.447397442,0.406902728,15.73,2012/9/23,11.63083266,-0.009209301,-0.05,-0.46,2012/9/1
2012/10/1,0.264799747,0.248837615,0.918837841,16.32,2012/9/30,7.722337062,0.224784809,-0.4,-0.48,2012/10/1
2012/10/2,0.087190689,0.052582385,0.498407086,15.71,2012/9/30,7.722337062,0.224784809,-0.4,-0.48,2012/10/1
2012/10/3,0.361785713,0.341034002,0.313806747,15.43,2012/9/30,7.722337062,0.224784809,-0.4,-0.48,2012/10/1
2012/10/4,0.714882161,0.708682035,0.355907434,14.55,2012/9/30,7.722337062,0.224784809,-0.4,-0.48,2012/10/1
2012/10/5,-0.03216406,-0.03216406,0.407041785,14.33,2012/9/30,7.722337062,0.224784809,-0.4,-0.48,2012/10/1
2012/10/8,-0.346272396,-0.346272396,0.34883527,15.11,2012/10/7,7.722337062,0.224784809,-0.4,-0.5,2012/10/1
2012/10/9,-0.994018254,-0.995393289,0.317482381,16.37,2012/10/7,7.722337062,0.224784809,-0.4,-0.5,2012/10/1
2012/10/10,-0.620725496,-0.620725496,0.252906733,16.29,2012/10/7,7.722337062,0.224784809,-0.4,-0.5,2012/10/1
2012/10/11,0.019537028,0.001397235,0.61390736,15.59,2012/10/7,7.722337062,0.224784809,-0.4,-0.5,2012/10/1
2012/10/12,-0.297054496,-0.297054496,0.253300986,16.14,2012/10/7,7.722337062,0.224784809,-0.4,-0.5,2012/10/1
2012/10/15,0.804547071,0.793345464,0.319529749,15.27,2012/10/14,7.722337062,0.224784809,-0.4,-0.5,2012/10/1
2012/10/16,1.021755577,1.009253738,0.278523375,15.22,2012/10/14,7.722337062,0.224784809,-0.4,-0.5,2012/10/1
2012/10/17,0.410860597,0.458989804,0.15745012,15.07,2012/10/14,7.722337062,0.224784809,-0.4,-0.5,2012/10/1
2012/10/18,-0.244671963,-0.246719091,0.354095724,15.03,2012/10/14,7.722337062,0.224784809,-0.4,-0.5,2012/10/1
2012/10/19,-1.671014501,-1.671014501,0.601865673,17.06,2012/10/14,7.722337062,0.224784809,-0.4,-0.5,2012/10/1
2012/10/22,0.043948576,0.042551702,0.417925689,16.62,2012/10/21,7.722337062,0.224784809,-0.4,-0.5,2012/10/1
2012/10/23,-1.454923502,-1.449346914,1.765566189,18.83,2012/10/21,7.722337062,0.224784809,-0.4,-0.5,2012/10/1
2012/10/24,-0.309015223,-0.315381546,0.542983479,18.33,2012/10/21,7.722337062,0.224784809,-0.4,-0.5,2012/10/1
2012/10/25,0.299106516,0.22885684,1.083287131,18.12,2012/10/21,7.722337062,0.224784809,-0.4,-0.5,2012/10/1
2012/10/26,-0.072924807,-0.072924807,0.629627812,17.81,2012/10/21,7.722337062,0.224784809,-0.4,-0.5,2012/10/1
2012/10/31,0.015586771,0.082889259,0.534071051,18.6,2012/10/28,7.722337062,0.224784809,-0.4,-0.5,2012/10/1
2012/11/1,1.086721285,1.083894663,0.374102809,16.69,2012/10/28,-9.389042311,0.489018018,0.23,-0.5,2012/11/1
2012/11/2,-0.942371849,-0.942371849,0.451643382,17.59,2012/10/28,-9.389042311,0.489018018,0.23,-0.5,2012/11/1
2012/11/5,0.216147163,0.228871138,0.24219466,18.42,2012/11/4,-9.389042311,0.489018018,0.23,-0.5,2012/11/1
2012/11/6,0.78225092,0.78225092,0.412118537,17.58,2012/11/4,-9.389042311,0.489018018,0.23,-0.5,2012/11/1
2012/11/7,-2.399048464,-2.390647394,2.762342395,19.08,2012/11/4,-9.389042311,0.489018018,0.23,-0.5,2012/11/1
2012/11/8,-1.227993293,-1.227993293,0.667355738,18.49,2012/11/4,-9.389042311,0.489018018,0.23,-0.5,2012/11/1
2012/11/9,0.169725141,0.166818562,0.889375877,18.61,2012/11/4,-9.389042311,0.489018018,0.23,-0.5,2012/11/1
2012/11/12,0.013047886,0.01232252,0.235220423,16.68,2012/11/11,-9.389042311,0.489018018,0.23,-0.49,2012/11/1
2012/11/13,-0.399338348,-0.399338348,0.88371139,16.65,2012/11/11,-9.389042311,0.489018018,0.23,-0.49,2012/11/1
2012/11/14,-1.39488704,-1.402888437,0.78526552,17.92,2012/11/11,-9.389042311,0.489018018,0.23,-0.49,2012/11/1
2012/11/15,-0.159481582,-0.15358273,0.745679935,17.99,2012/11/11,-9.389042311,0.489018018,0.23,-0.49,2012/11/1
2012/11/16,0.482827486,0.480608614,0.89760711,16.41,2012/11/11,-9.389042311,0.489018018,0.23,-0.49,2012/11/1
2012/11/19,1.966737691,1.966737691,1.683007005,15.24,2012/11/18,-9.389042311,0.489018018,0.23,-0.5,2012/11/1
2012/11/20,0.066316648,0.071369014,0.622723081,15.08,2012/11/18,-9.389042311,0.489018018,0.23,-0.5,2012/11/1
2012/11/21,0.231749315,0.233191886,0.132806788,15.31,2012/11/18,-9.389042311,0.489018018,0.23,-0.5,2012/11/1
2012/11/23,1.294220199,1.294220199,0.333519137,15.14,2012/11/18,-9.389042311,0.489018018,0.23,-0.5,2012/11/1
2012/11/26,-0.203164402,-0.203164402,0.528068088,15.5,2012/11/25,-9.389042311,0.489018018,0.23,-0.5,2012/11/1
2012/11/27,-0.524029393,-0.524029393,0.458309463,15.92,2012/11/25,-9.389042311,0.489018018,0.23,-0.5,2012/11/1
2012/11/28,0.782533126,0.794680275,0.99232395,15.51,2012/11/25,-9.389042311,0.489018018,0.23,-0.5,2012/11/1
2012/11/29,0.426055324,0.423934177,0.812221458,15.06,2012/11/25,-9.389042311,0.489018018,0.23,-0.5,2012/11/1
2012/11/30,0.016249466,0.016249466,0.262152239,15.87,2012/11/25,-9.389042311,0.489018018,0.23,-0.5,2012/11/1
2012/12/3,-0.475651933,-0.48694308,0.571678144,16.64,2012/12/2,15.84289442,0.314285448,0.3,-0.51,2012/12/1
2012/12/4,-0.171127571,-0.171127571,0.37942895,17.12,2012/12/2,15.84289442,0.314285448,0.3,-0.51,2012/12/1
2012/12/5,0.158360732,0.158360732,0.468873587,16.46,2012/12/2,15.84289442,0.314285448,0.3,-0.51,2012/12/1
2012/12/6,0.330113578,0.319468638,0.278226642,16.58,2012/12/2,15.84289442,0.314285448,0.3,-0.51,2012/12/1
2012/12/7,0.291666208,0.29095826,0.375644394,15.9,2012/12/2,15.84289442,0.314285448,0.3,-0.51,2012/12/1
2012/12/10,0.033850357,0.033850357,0.166280143,16.05,2012/12/9,15.84289442,0.314285448,0.3,-0.52,2012/12/1
2012/12/11,0.652753132,0.652753132,0.390559504,15.57,2012/12/9,15.84289442,0.314285448,0.3,-0.52,2012/12/1
2012/12/12,0.044813888,0.044813888,0.321037492,15.95,2012/12/9,15.84289442,0.314285448,0.3,-0.52,2012/12/1
2012/12/13,-0.634148977,-0.634148977,0.301231986,16.56,2012/12/9,15.84289442,0.314285448,0.3,-0.52,2012/12/1
2012/12/14,-0.41439756,-0.41439756,0.308315748,17,2012/12/9,15.84289442,0.314285448,0.3,-0.52,2012/12/1
2012/12/17,1.180068783,1.182892646,0.343712007,16.34,2012/12/16,15.84289442,0.314285448,0.3,-0.54,2012/12/1
2012/12/18,1.142118587,1.13442949,0.275084786,15.57,2012/12/16,15.84289442,0.314285448,0.3,-0.54,2012/12/1
2012/12/19,-0.761814524,-0.761814524,0.252308508,17.36,2012/12/16,15.84289442,0.314285448,0.3,-0.54,2012/12/1
2012/12/20,0.547310413,0.547310413,0.323423703,17.67,2012/12/16,15.84289442,0.314285448,0.3,-0.54,2012/12/1
2012/12/21,-0.942294446,-0.940916232,1.528189941,17.84,2012/12/16,15.84289442,0.314285448,0.3,-0.54,2012/12/1
2012/12/24,-0.244327881,-0.244327881,0.093877968,17.84,2012/12/23,15.84289442,0.314285448,0.3,-0.55,2012/12/1
2012/12/26,-0.47989567,-0.47989567,0.222900146,19.48,2012/12/23,15.84289442,0.314285448,0.3,-0.55,2012/12/1
2012/12/27,-0.121918459,-0.121918459,0.752243719,19.47,2012/12/23,15.84289442,0.314285448,0.3,-0.55,2012/12/1
2012/12/28,-1.111144576,-1.111144576,0.686499458,22.72,2012/12/23,15.84289442,0.314285448,0.3,-0.55,2012/12/1
2012/12/31,1.680002678,1.680002678,0.99800113,18.02,2012/12/30,15.84289442,0.314285448,0.3,-0.56,2012/12/1
2013/1/2,2.508611628,2.508611628,3.998754125,14.68,2012/12/30,-9.449084342,-0.048363616,-0.4,-0.56,2013/1/1
2013/1/3,-0.208779554,-0.208779554,0.287728013,14.56,2012/12/30,-9.449084342,-0.048363616,-0.4,-0.56,2013/1/1
2013/1/4,0.485330026,0.485330026,0.205903851,13.83,2012/12/30,-9.449084342,-0.048363616,-0.4,-0.56,2013/1/1
2013/1/7,-0.312800322,-0.312800322,0.332620673,13.79,2013/1/6,-9.449084342,-0.048363616,-0.4,-0.58,2013/1/1
2013/1/8,-0.324763971,-0.324763971,0.215454336,13.62,2013/1/6,-9.449084342,-0.048363616,-0.4,-0.58,2013/1/1
2013/1/9,0.265234596,0.265234596,0.192975894,13.81,2013/1/6,-9.449084342,-0.048363616,-0.4,-0.58,2013/1/1
2013/1/10,0.756869971,0.756869971,0.202241995,13.49,2013/1/6,-9.449084342,-0.048363616,-0.4,-0.58,2013/1/1
2013/1/11,-0.004751492,-0.004751492,0.105811845,13.36,2013/1/6,-9.449084342,-0.048363616,-0.4,-0.58,2013/1/1
2013/1/14,-0.093110483,-0.093110483,0.157827059,13.52,2013/1/13,-9.449084342,-0.048363616,-0.4,-0.59,2013/1/1
2013/1/15,0.112803322,0.113483962,0.283775454,13.55,2013/1/13,-9.449084342,-0.048363616,-0.4,-0.59,2013/1/1
2013/1/16,0.019697247,0.020377119,0.135533499,13.42,2013/1/13,-9.449084342,-0.048363616,-0.4,-0.59,2013/1/1
2013/1/17,0.562706019,0.562706019,0.242910886,13.57,2013/1/13,-9.449084342,-0.048363616,-0.4,-0.59,2013/1/1
2013/1/18,0.339749234,0.339073314,0.12861965,12.46,2013/1/13,-9.449084342,-0.048363616,-0.4,-0.59,2013/1/1
2013/1/22,0.441833222,0.441833222,0.124119884,12.43,2013/1/20,-9.449084342,-0.048363616,-0.4,-0.59,2013/1/1
2013/1/23,0.150634192,0.150634192,0.075924277,12.46,2013/1/20,-9.449084342,-0.048363616,-0.4,-0.59,2013/1/1
2013/1/24,0.00066142,0.00066142,0.188271767,12.69,2013/1/20,-9.449084342,-0.048363616,-0.4,-0.59,2013/1/1
2013/1/25,0.54307089,0.54307089,0.302764227,12.89,2013/1/20,-9.449084342,-0.048363616,-0.4,-0.59,2013/1/1
2013/1/28,-0.185133412,-0.185133412,0.126282558,13.57,2013/1/27,-9.449084342,-0.048363616,-0.4,-0.59,2013/1/1
2013/1/29,0.509300371,0.509300371,0.161876849,13.31,2013/1/27,-9.449084342,-0.048363616,-0.4,-0.59,2013/1/1
2013/1/30,-0.390724475,-0.390724475,0.209092179,14.32,2013/1/27,-9.449084342,-0.048363616,-0.4,-0.59,2013/1/1
2013/1/31,-0.256659223,-0.256659223,0.293719162,14.28,2013/1/27,-9.449084342,-0.048363616,-0.4,-0.59,2013/1/1
2013/2/1,1.000251349,1.000251349,0.466761591,12.9,2013/1/27,8.004270767,0.542352361,0.37,-0.59,2013/2/1
2013/2/4,-1.16058327,-1.16058327,0.532223244,14.67,2013/2/3,8.004270767,0.542352361,0.37,-0.59,2013/2/1
2013/2/5,1.036263214,1.036263214,0.433827775,13.72,2013/2/3,8.004270767,0.542352361,0.37,-0.59,2013/2/1
2013/2/6,0.054901982,0.054901982,0.369688451,13.41,2013/2/3,8.004270767,0.542352361,0.37,-0.59,2013/2/1
2013/2/7,-0.180703075,-0.180703075,0.355309692,13.5,2013/2/3,8.004270767,0.542352361,0.37,-0.59,2013/2/1
2013/2/8,0.564199454,0.564199454,0.148589855,13.02,2013/2/3,8.004270767,0.542352361,0.37,-0.59,2013/2/1
2013/2/11,-0.060630128,-0.060630128,0.082395887,12.94,2013/2/10,8.004270767,0.542352361,0.37,-0.59,2013/2/1
2013/2/12,0.159400117,0.159400117,0.074538052,12.64,2013/2/10,8.004270767,0.542352361,0.37,-0.59,2013/2/1
2013/2/13,0.059208755,0.059208755,0.184283306,12.98,2013/2/10,8.004270767,0.542352361,0.37,-0.59,2013/2/1
2013/2/14,0.069043338,0.069043338,0.236000964,12.66,2013/2/10,8.004270767,0.542352361,0.37,-0.59,2013/2/1
2013/2/15,-0.104562791,-0.104562791,0.188368437,12.46,2013/2/10,8.004270767,0.542352361,0.37,-0.59,2013/2/1
2013/2/19,0.730969422,0.730969422,0.142637496,12.31,2013/2/17,8.004270767,0.542352361,0.37,-0.59,2013/2/1
2013/2/20,-1.248171128,-1.248171128,0.241495532,14.68,2013/2/17,8.004270767,0.542352361,0.37,-0.59,2013/2/1
2013/2/21,-0.632300532,-0.632300532,0.520662491,15.22,2013/2/17,8.004270767,0.542352361,0.37,-0.59,2013/2/1
2013/2/22,0.873421362,0.873421362,0.41862525,14.17,2013/2/17,8.004270767,0.542352361,0.37,-0.59,2013/2/1
2013/2/25,-1.847927558,-1.847927558,0.878740553,18.99,2013/2/24,8.004270767,0.542352361,0.37,-0.59,2013/2/1
2013/2/26,0.609087631,0.609087631,0.718010369,16.87,2013/2/24,8.004270767,0.542352361,0.37,-0.59,2013/2/1
2013/2/27,1.264569924,1.264569924,0.330599285,14.73,2013/2/24,8.004270767,0.542352361,0.37,-0.59,2013/2/1
2013/2/28,-0.086445312,-0.086445312,0.314372888,15.51,2013/2/24,8.004270767,0.542352361,0.37,-0.59,2013/2/1
2013/3/1,0.232115915,0.232115915,0.862586073,15.36,2013/2/24,4.869115917,0.385840039,-0.48,-0.59,2013/3/1
2013/3/4,0.460012655,0.460012655,0.275433445,14.01,2013/3/3,4.869115917,0.385840039,-0.48,-0.59,2013/3/1
2013/3/5,0.952055194,0.952055194,0.58657339,13.48,2013/3/3,4.869115917,0.385840039,-0.48,-0.59,2013/3/1
2013/3/6,0.108392514,0.108392514,0.235452248,13.53,2013/3/3,4.869115917,0.385840039,-0.48,-0.59,2013/3/1
2013/3/7,0.181484373,0.181484373,0.154501229,13.06,2013/3/3,4.869115917,0.385840039,-0.48,-0.59,2013/3/1
2013/3/8,0.447112875,0.447112875,0.206371162,12.59,2013/3/3,4.869115917,0.385840039,-0.48,-0.59,2013/3/1
2013/3/11,0.324381887,0.326317851,0.091535257,11.56,2013/3/10,4.869115917,0.385840039,-0.48,-0.6,2013/3/1
2013/3/12,-0.240614589,-0.240614589,0.17060011,12.27,2013/3/10,4.869115917,0.385840039,-0.48,-0.6,2013/3/1
2013/3/13,0.131318976,0.131318976,0.128820945,11.83,2013/3/10,4.869115917,0.385840039,-0.48,-0.6,2013/3/1
2013/3/14,0.558735156,0.558735156,0.138709968,11.3,2013/3/10,4.869115917,0.385840039,-0.48,-0.6,2013/3/1
2013/3/15,-0.161977356,-0.16069673,0.152692943,11.3,2013/3/10,4.869115917,0.385840039,-0.48,-0.6,2013/3/1
2013/3/18,-0.552556996,-0.552556996,1.198383377,13.36,2013/3/17,4.869115917,0.385840039,-0.48,-0.61,2013/3/1
2013/3/19,-0.242546988,-0.242546988,0.712901694,14.39,2013/3/17,4.869115917,0.385840039,-0.48,-0.61,2013/3/1
2013/3/20,0.667516374,0.667516374,0.575818662,12.67,2013/3/17,4.869115917,0.385840039,-0.48,-0.61,2013/3/1
2013/3/21,-0.831692368,-0.831692368,0.529047629,13.99,2013/3/17,4.869115917,0.385840039,-0.48,-0.61,2013/3/1
2013/3/22,0.714864392,0.708397076,0.333201807,13.57,2013/3/17,4.869115917,0.385840039,-0.48,-0.61,2013/3/1
2013/3/25,-0.334562979,-0.334562979,0.472878451,13.74,2013/3/24,4.869115917,0.385840039,-0.48,-0.62,2013/3/1
2013/3/26,0.775496376,0.775496376,0.28803515,12.77,2013/3/24,4.869115917,0.385840039,-0.48,-0.62,2013/3/1
2013/3/27,-0.058852309,-0.057572061,0.668016541,13.15,2013/3/24,4.869115917,0.385840039,-0.48,-0.62,2013/3/1
2013/3/28,0.404846287,0.404205857,0.125824675,12.7,2013/3/24,4.869115917,0.385840039,-0.48,-0.62,2013/3/1
2013/4/1,-0.448361657,-0.447731585,0.214648197,13.58,2013/3/31,-19.0273885,-0.121466099,-0.43,-0.64,2013/4/1
2013/4/2,0.515893386,0.515893386,0.344409271,12.78,2013/3/31,-19.0273885,-0.121466099,-0.43,-0.64,2013/4/1
2013/4/3,-1.060213348,-1.060213348,0.344042841,14.21,2013/3/31,-19.0273885,-0.121466099,-0.43,-0.64,2013/4/1
2013/4/4,0.404027897,0.404027897,0.403389264,13.89,2013/3/31,-19.0273885,-0.121466099,-0.43,-0.64,2013/4/1
2013/4/5,-0.430414506,-0.430414506,1.931349366,13.92,2013/3/31,-19.0273885,-0.121466099,-0.43,-0.64,2013/4/1
2013/4/8,0.628295877,0.629584707,0.184228508,13.19,2013/4/7,-19.0273885,-0.121466099,-0.43,-0.66,2013/4/1
2013/4/9,0.353806577,0.351245048,0.238955528,12.84,2013/4/7,-19.0273885,-0.121466099,-0.43,-0.66,2013/4/1
2013/4/10,1.211544326,1.211544326,0.361501235,12.36,2013/4/7,-19.0273885,-0.121466099,-0.43,-0.66,2013/4/1
2013/4/11,0.35459564,0.35459564,0.18464568,12.24,2013/4/7,-19.0273885,-0.121466099,-0.43,-0.66,2013/4/1
2013/4/12,-0.284079798,-0.279689887,0.444891828,12.06,2013/4/7,-19.0273885,-0.121466099,-0.43,-0.66,2013/4/1
2013/4/15,-2.323412504,-2.322782486,1.229670255,17.27,2013/4/14,-19.0273885,-0.121466099,-0.43,-0.66,2013/4/1
2013/4/16,1.420584087,1.420584087,0.727584656,13.96,2013/4/14,-19.0273885,-0.121466099,-0.43,-0.66,2013/4/1
2013/4/17,-1.443131335,-1.443131335,1.302344266,16.51,2013/4/14,-19.0273885,-0.121466099,-0.43,-0.66,2013/4/1
2013/4/18,-0.672355635,-0.673645502,0.678470461,17.56,2013/4/14,-19.0273885,-0.121466099,-0.43,-0.66,2013/4/1
2013/4/19,0.880898928,0.880898928,0.389918062,14.97,2013/4/14,-19.0273885,-0.121466099,-0.43,-0.66,2013/4/1
2013/4/22,0.465079822,0.465079822,0.444940861,14.39,2013/4/21,-19.0273885,-0.121466099,-0.43,-0.67,2013/4/1
2013/4/23,1.036531262,1.036531262,1.851891684,13.48,2013/4/21,-19.0273885,-0.121466099,-0.43,-0.67,2013/4/1
2013/4/24,0.000634032,0.000634032,0.142730017,13.61,2013/4/21,-19.0273885,-0.121466099,-0.43,-0.67,2013/4/1
2013/4/25,0.402661449,0.393793342,0.261050757,13.62,2013/4/21,-19.0273885,-0.121466099,-0.43,-0.67,2013/4/1
2013/4/26,-0.184381184,-0.184381184,0.178771193,13.61,2013/4/21,-19.0273885,-0.121466099,-0.43,-0.67,2013/4/1
2013/4/29,0.71603153,0.709713092,0.16639123,13.71,2013/4/28,-19.0273885,-0.121466099,-0.43,-0.67,2013/4/1
2013/4/30,0.248181746,0.250066102,0.220113461,13.52,2013/4/28,-19.0273885,-0.121466099,-0.43,-0.67,2013/4/1
2013/5/1,-0.935147258,-0.933901796,0.360327648,14.49,2013/4/28,10.77528613,0.055739416,0.08,-0.67,2013/5/1
2013/5/2,0.936400403,0.93197332,0.249446383,13.59,2013/4/28,10.77528613,0.055739416,0.08,-0.67,2013/5/1
2013/5/3,1.047956387,1.04732982,1.080552857,12.85,2013/4/28,10.77528613,0.055739416,0.08,-0.67,2013/5/1
2013/5/6,0.190596109,0.191836191,0.076263196,12.66,2013/5/5,10.77528613,0.055739416,0.08,-0.66,2013/5/1
2013/5/7,0.52166392,0.518569748,0.169003737,12.83,2013/5/5,10.77528613,0.055739416,0.08,-0.66,2013/5/1
2013/5/8,0.413053858,0.413669496,0.104698137,12.66,2013/5/5,10.77528613,0.055739416,0.08,-0.66,2013/5/1
2013/5/9,-0.369391775,-0.369391775,0.267645503,13.13,2013/5/5,10.77528613,0.055739416,0.08,-0.66,2013/5/1
2013/5/10,0.431234363,0.430011197,0.290338702,12.59,2013/5/5,10.77528613,0.055739416,0.08,-0.66,2013/5/1
2013/5/13,0.004288884,0.102272543,0.150910269,12.55,2013/5/12,10.77528613,0.055739416,0.08,-0.66,2013/5/1
2013/5/14,1.009106679,1.010332073,0.192031402,12.77,2013/5/12,10.77528613,0.055739416,0.08,-0.66,2013/5/1
2013/5/15,0.51011032,0.583453073,0.240734263,12.81,2013/5/12,10.77528613,0.055739416,0.08,-0.66,2013/5/1
2013/5/16,-0.502233163,-0.459416453,0.311266691,13.07,2013/5/12,10.77528613,0.055739416,0.08,-0.66,2013/5/1
2013/5/17,1.024741198,0.90484848,0.218014344,12.45,2013/5/12,10.77528613,0.055739416,0.08,-0.66,2013/5/1
2013/5/20,-0.070786862,0.034818608,0.20749864,13.02,2013/5/19,10.77528613,0.055739416,0.08,-0.64,2013/5/1
2013/5/21,0.172090461,0.177497109,0.290209516,13.37,2013/5/19,10.77528613,0.055739416,0.08,-0.64,2013/5/1
2013/5/22,-0.830807391,-0.844584689,1.168216158,13.82,2013/5/19,10.77528613,0.055739416,0.08,-0.64,2013/5/1
2013/5/23,-0.292811521,-0.067228428,1.229516073,14.07,2013/5/19,10.77528613,0.055739416,0.08,-0.64,2013/5/1
2013/5/24,-0.055151739,0.177772619,0.320649114,13.99,2013/5/19,10.77528613,0.055739416,0.08,-0.64,2013/5/1
2013/5/28,0.63209621,0.448582048,1.149200083,14.48,2013/5/26,10.77528613,0.055739416,0.08,-0.63,2013/5/1
2013/5/29,-0.70729367,-0.496832191,0.638245494,14.83,2013/5/26,10.77528613,0.055739416,0.08,-0.63,2013/5/1
2013/5/30,0.366362522,0.319052134,0.275371374,14.53,2013/5/26,10.77528613,0.055739416,0.08,-0.63,2013/5/1
2013/5/31,-1.441057696,-1.303147413,0.580512949,16.3,2013/5/26,10.77528613,0.055739416,0.08,-0.63,2013/5/1
2013/6/3,0.591844004,0.532381266,0.617300744,16.28,2013/6/2,-10.29738797,0.19332329,-0.19,-0.62,2013/6/1
2013/6/4,-0.552604797,-0.57149671,0.65043528,16.27,2013/6/2,-10.29738797,0.19332329,-0.19,-0.62,2013/6/1
2013/6/5,-1.387555487,-1.244632231,0.613001304,17.5,2013/6/2,-10.29738797,0.19332329,-0.19,-0.62,2013/6/1
2013/6/6,0.845445465,0.821207307,0.673316025,16.63,2013/6/2,-10.29738797,0.19332329,-0.19,-0.62,2013/6/1
2013/6/7,1.274991435,1.108113146,0.478371667,15.14,2013/6/2,-10.29738797,0.19332329,-0.19,-0.62,2013/6/1
2013/6/10,-0.034687343,-0.113155678,0.250423034,15.44,2013/6/9,-10.29738797,0.19332329,-0.19,-0.61,2013/6/1
2013/6/11,-1.020526436,-0.766367686,1.185618539,17.07,2013/6/9,-10.29738797,0.19332329,-0.19,-0.61,2013/6/1
